calmar_ratio,cumulative_return,final_cash,final_portfolio_value,max_drawdown,mean_gross_exposure,mean_net_exposure,mean_transaction_cost,mean_turnover,mean_weights_sum,realized_volatility,sharpe_ratio,sortino_ratio,test_start,test_stop,train_start,train_stop
9.908696679916734,0.28262810671121064,-1.2241286386316872,1284687.7869761058,0.02878125594017347,1.0000053784869816,1.0000053784869816,5.558183668611813,0.005374494819691282,1.0000053784869816,0.08164953276432291,3.1153130080204714,3.9529978205493954,509,761,0,504
-0.11606904136634794,-0.024127241135133537,-1.6089797866491986,981843.8881764471,0.2095123100967381,1.0000061320771183,1.0000061320771183,6.180070499512942,0.006128081376888836,1.0000061320771183,0.20240775274972528,-0.02021105602958795,-0.026041251836594618,761,1013,252,756
3.837193218899148,0.3353033803757537,-1.1646357155103693,1323995.1743179595,0.08818838440921666,1.0000053713008121,1.0000053713008121,5.5606736885127175,0.005367309400896515,1.0000053713008121,0.13398031031402483,2.2439430399075944,2.8388811551162507,1013,1265,504,1008
0.9935713423569708,0.30387516759166133,-4.661968762878451,1298987.3196875881,0.3086299530812146,1.0000070737852869,1.0000070737852869,7.2367997194373235,0.007069780444771314,1.0000070737852869,0.3413841665344815,0.956246998020757,1.0809447263091496,1265,1517,756,1260
3.3065107716458337,0.22578535657509557,-4.250779063441881,1230349.6753757177,0.06888934562146895,1.000006141123847,1.000006141123847,6.397371326452807,0.006137127375513473,1.000006141123847,0.15146421569274704,1.4312259067836441,2.00775417720745,1517,1769,1008,1512
-0.7753110643851465,-0.21460527264873086,-0.5610095240698179,787234.0479868088,0.2787547245269832,1.0000066613367278,1.0000066613367278,6.232477829617216,0.006657337558806052,1.0000066613367278,0.2803023101272108,-0.7280639534629182,-1.2093554253561296,1769,2021,1260,1764
3.406003599078777,0.33512231723943464,-1.6859684259516858,1340969.663041045,0.09929905432364775,1.000005885737431,1.000005885737431,6.1729134150220455,0.005881743094645927,1.000005885737431,0.14943666719134324,2.025295335822099,3.429060894097621,2021,2273,1512,2016
